MP Name,Constituency,State,House,Allocated Amount (₹),Amount Recommended (₹),Total Expenditure (₹),Utilization %,Completed Works,Recommended Works,Completion Rate %,Balance Not Yet Paid to Vendors (₹),Transaction Count,Successful Payments,Pending Payments,Average Rating,num_vendors,num_transactions,total_expenditure_ledger,top_vendor,top_vendor_share_pct,vendor_hhi,round_amount_txn_pct,payment_inprogress_pct,same_day_same_vendor_clusters,completed_count,avg_cost_zscore,high_cost_outlier_count,no_image_pct,no_rating_pct,round_amount_pct,max_desc_repeat,max_amount_repeat,pending_payment_ratio,util_completion_gap,unpaid_balance_pct,rule_score_raw,ml_anomaly_score,rule_score_scaled,risk_score,risk_level,reasons_text,checklist_text
BIJULI KALITA MEDHI,GUWAHATI,Assam,Lok Sabha,147000000.0,141550000.0,72761435.0,96.29,5,150,3.33,68788565.0,170,169,1,,99.0,170.0,72761435.0,IIT road to Ghana Boro,3.85,1.84,84.71,0.59,2.0,5.0,0.769133746315313,1.0,80.0,100.0,100.0,1.0,2.0,0.5882352941176471,92.96000000000001,94.53986854437382,56,55.8,68.3,63.3,Medium,Funds utilization (96%) is far ahead of physical completion (3%) — a gap of 93 points. | 80% of completed works have no geo/photo evidence uploaded. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 100% of completed works are billed in suspiciously round figures. | 95% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Request site photographs / geo-tagged images for works missing visual evidence. | Verify that advance/interim payments correspond to actual physical progress on site.
KARTICK CHANDRA PAUL,RAIGANJ,West Bengal,Lok Sabha,202677986.56,164438143.0,28148611.0,81.13,99,408,24.26,136289532.0,102,102,0,,2.0,102.0,28148611.0,B PAUL AND CO,93.18,87.3,0.0,0.0,2.0,99.0,-0.2781300546979861,0.0,0.0,100.0,0.0,2.0,93.0,0.0,56.86999999999999,484.1785337116634,64,41.3,78.0,63.3,Medium,Funds utilization (81%) is far ahead of physical completion (24%) — a gap of 57 points. | Vendor concentration is high (HHI=87); top vendor 'B PAUL AND CO' handles 93% of spend. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 93 separate completed works. | 484% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Check whether the dominant vendor was selected through fair/competitive process across multiple works. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Smt Veena Devi,VAISHALI,Bihar,Lok Sabha,147000000.0,146860679.0,131108889.0,99.91,30,59,50.85,15751790.0,49,49,0,,5.0,49.0,131108889.0,intent computer solutions,43.89,34.05,65.31,0.0,11.0,30.0,2.5334802435065193,10.0,0.0,100.0,93.33,15.0,19.0,0.0,49.059999999999995,12.01428074033943,64,41.1,78.0,63.2,Medium,Funds utilization (100%) is far ahead of physical completion (51%) — a gap of 49 points. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 93% of completed works are billed in suspiciously round figures. | 10 completed works cost far above the average for their work category (statistical outliers). | The same work description text is reused 15 times. | The exact same rupee amount appears on 19 separate completed works.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site. | Verify these are genuinely distinct works and not duplicate/split entries.
Shri Ramji (2020-26),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,174518577.11,156399935.0,141923083.0,89.62,154,245,62.86,14476852.0,258,174,84,,7.0,258.0,141923083.0,SHRI SAI ELECTRICAL SUPPLIERS CONTRACTOR,39.78,31.95,0.0,32.56,26.0,154.0,0.31905165426306176,7.0,98.7,100.0,0.65,34.0,147.0,32.55813953488372,26.760000000000005,10.200491487350229,58,51.4,70.7,63.0,Medium,33% of payment transactions are still pending. | 99% of completed works have no geo/photo evidence uploaded. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 7 completed works cost far above the average for their work category (statistical outliers). | The same work description text is reused 34 times. | The exact same rupee amount appears on 147 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Request site photographs / geo-tagged images for works missing visual evidence. | Review pending-payment vendor invoices for delay reasons and documentation completeness. | Verify these are genuinely distinct works and not duplicate/split entries.
SUDAMA PRASAD,ARRAH,Bihar,Lok Sabha,147000000.0,142785922.0,57716958.0,97.13,66,219,30.14,85068964.0,86,86,0,,7.0,86.0,57716958.0,RANJIT SALES CORPORATION,47.65,29.97,63.95,0.0,10.0,66.0,0.12212728092780571,0.0,100.0,100.0,71.21,1.0,47.0,0.0,66.99,147.38989535796395,64,40.5,78.0,63.0,Medium,Funds utilization (97%) is far ahead of physical completion (30%) — a gap of 67 points. | 100% of completed works have no geo/photo evidence uploaded. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 71% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 47 separate completed works. | 147% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Request site photographs / geo-tagged images for works missing visual evidence. | Verify that advance/interim payments correspond to actual physical progress on site.
NEERAJ MAURYA,AONLA,Uttar Pradesh,Lok Sabha,147000000.0,146910629.0,97488644.0,99.94,17,36,47.22,49421985.0,101,101,0,,4.0,101.0,97488644.0,SHRI GURU KRIPA NARSINGH ASSOCIATES,60.61,44.16,0.0,0.0,11.0,17.0,5.026263622443362,2.0,0.0,100.0,0.0,2.0,3.0,0.0,52.72,50.695119936225595,68,31.6,82.9,62.4,Medium,Funds utilization (100%) is far ahead of physical completion (47%) — a gap of 53 points. | Vendor concentration is high (HHI=44); top vendor 'SHRI GURU KRIPA NARSINGH ASSOCIATES' handles 61% of spend. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 2 completed works cost far above the average for their work category (statistical outliers). | 51% of expenditure is still an unpaid balance to vendors.,Check whether the dominant vendor was selected through fair/competitive process across multiple works. | Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
Shri Neeraj Shekhar (2020-26),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,236483662.11,167023319.0,90266672.0,70.63,41,327,12.54,76756647.0,176,176,0,,5.0,176.0,90266672.0,SHAIL CONSTRUCTION,63.69,46.59,1.14,0.0,45.0,41.0,0.6088300917472436,1.0,80.49,100.0,2.44,1.0,1.0,0.0,58.089999999999996,85.0332080482595,66,35.1,80.5,62.3,Medium,Funds utilization (71%) is far ahead of physical completion (13%) — a gap of 58 points. | Vendor concentration is high (HHI=47); top vendor 'SHAIL CONSTRUCTION' handles 64% of spend. | 80% of completed works have no geo/photo evidence uploaded. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 85% of expenditure is still an unpaid balance to vendors.,Check whether the dominant vendor was selected through fair/competitive process across multiple works. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Request site photographs / geo-tagged images for works missing visual evidence. | Verify that advance/interim payments correspond to actual physical progress on site.
Shri V. Vijayendra Prasad (2022-28),Nominated Rajya Sabha,Andhra Pradesh,Rajya Sabha,196063957.11,167401264.0,90827947.0,85.38,74,194,38.14,76573317.0,113,107,6,,27.0,113.0,90827947.0,GOLLA SURESH KUMAR,21.84,7.86,37.17,5.31,19.0,74.0,0.34550726943753385,7.0,62.16,100.0,55.41,1.0,34.0,5.3097345132743365,47.239999999999995,84.30589871199004,76,16.2,92.7,62.1,Medium,Funds utilization (85%) is far ahead of physical completion (38%) — a gap of 47 points. | 62% of completed works have no geo/photo evidence uploaded. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 55% of completed works are billed in suspiciously round figures. | 7 completed works cost far above the average for their work category (statistical outliers). | The exact same rupee amount appears on 34 separate completed works. | 84% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Request site photographs / geo-tagged images for works missing visual evidence. | Verify that advance/interim payments correspond to actual physical progress on site.
Shri Jogen Mohan (2026-32),Sitting Rajya Sabha,Assam,Rajya Sabha,49000000.0,30400000.0,1500000.0,62.04,0,22,0.0,28900000.0,1,0,1,,1.0,1.0,1500000.0,CONST OF ROAD FROM B B LINKED ROAD TO UPEN DAS HOUSE AT BAMUN BARADI,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62.04,1926.6666666666665,30,100.0,36.6,62.0,Medium,Funds utilization (62%) is far ahead of physical completion (0%) — a gap of 62 points. | 1927% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Verify that advance/interim payments correspond to actual physical progress on site.
Shri Pradip Kumar Varma (2024-30),Sitting Rajya Sabha,Jharkhand,Rajya Sabha,178564551.09,147971716.0,101069118.0,82.87,24,237,10.13,46902598.0,244,242,2,,10.0,244.0,101069118.0,Junior Engineer Zila Parishad Prashant Kumar,54.25,36.15,23.36,0.82,22.0,24.0,0.3028372537641429,0.0,95.83,100.0,50.0,1.0,4.0,0.819672131147541,72.74000000000001,46.406458202197825,64,37.3,78.0,61.7,Medium,Funds utilization (83%) is far ahead of physical completion (10%) — a gap of 73 points. | 96% of completed works have no geo/photo evidence uploaded. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 50% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 4 separate completed works. | 46% of expenditure is still an unpaid balance to vendors.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Request site photographs / geo-tagged images for works missing visual evidence. | Verify that advance/interim payments correspond to actual physical progress on site.
SK NURUL ISLAM,BASIRHAT,West Bengal,Lok Sabha,49000000.0,48510650.0,30740105.0,99.0,8,32,25.0,17770545.0,21,21,0,,9.0,21.0,30740105.0,MA ENTERPRISE,68.91,49.56,0.0,0.0,0.0,8.0,1.5272397256891583,3.0,12.5,100.0,0.0,1.0,1.0,0.0,74.0,57.80899251970675,68,29.7,82.9,61.6,Medium,Funds utilization (99%) is far ahead of physical completion (25%) — a gap of 74 points. | Vendor concentration is high (HHI=50); top vendor 'MA ENTERPRISE' handles 69% of spend. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 3 completed works cost far above the average for their work category (statistical outliers). | 58% of expenditure is still an unpaid balance to vendors.,Check whether the dominant vendor was selected through fair/competitive process across multiple works. | Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
RAM PRASAD CHAUDHARY,BASTI,Uttar Pradesh,Lok Sabha,204176957.11,198071774.0,148429426.0,97.01,37,183,20.22,49642348.0,239,239,0,1.0,16.0,239.0,148429426.0,JAI CONSTRUCTION,80.82,65.7,0.42,0.0,32.0,37.0,1.1715170300872457,5.0,0.0,97.3,2.7,1.0,1.0,0.0,76.79,33.44508520837371,58,47.6,70.7,61.5,Medium,Funds utilization (97%) is far ahead of physical completion (20%) — a gap of 77 points. | Vendor concentration is high (HHI=66); top vendor 'JAI CONSTRUCTION' handles 81% of spend. | Almost none of the completed works have received citizen/beneficiary feedback ratings. | 5 completed works cost far above the average for their work category (statistical outliers).,Check whether the dominant vendor was selected through fair/competitive process across multiple works. | Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify that advance/interim payments correspond to actual physical progress on site.
